"","TIME","A","Bb","B","C","C#","D","Eb","E","F","F#","G","Ab"
"3194",148.282630385,0.979187,0.322369,0.00119314,2.04831,0.0527733,1.57879,1.21944,0.818467,0.0293114,0.0857501,1.59249,0.507628
"3195",148.329070295,0.218369,0.48452,0.00952895,2.11223,0.0513828,1.05134,1.51208,1.15448,0.0176444,0.000345286,2.36751,0.540805
"3196",148.375510204,0.394512,0.264743,0.00303589,2.3125,0.0420599,0.95851,1.82121,1.08847,0,0,2.29304,0.234448
"3197",148.421950113,1.19431,0.00300466,0.00403274,2.56639,0.0276342,0.566334,2.28275,0.665015,0,0,1.69624,0
"3198",148.468390023,1.39235,0.00271167,0.00472609,2.50855,0.0293599,0,2.71672,0.342224,0,0,1.39055,0
"3199",148.514829932,1.26807,0.00195288,0.00495929,2.39657,0.0436564,0,2.84604,0.211627,0,0,1.15598,0
"3200",148.561269841,1.12287,0.0609686,0.0585807,2.20793,0.0898116,0,2.75183,0.137304,0.0596529,0,1.17663,0.165621
"3201",148.607709751,0.947048,0.159679,0.293366,2.23138,0.153824,0,2.63077,0.198797,0,0,1.72906,0
"3202",148.65414966,0.889704,0.160692,0.260634,2.37952,0.22973,0,2.62828,0.216099,0,0,1.8999,0
"3203",148.700589569,0.887344,0.109627,0.0836608,2.41631,0.328213,0.164777,2.65815,0.346533,0.0106303,0.00199228,1.98614,0
"3204",148.747029478,0.834153,0.0873143,0.103251,1.81626,0.0306953,0.456695,2.66075,0.912724,0.50906,0.00412211,2.00926,0
"3205",148.793469388,0,0.8746,0,1.37368,0.0835354,1.20614,1.92983,1.10606,0.293987,0.121398,1.97631,0.694539
"3206",148.839909297,0,0.976319,0,1.20924,0.161793,1.73624,1.4144,1.06222,0.235335,0.151601,1.79851,1.00247
"3207",148.886349206,0,0.833643,0,1.63732,0.100426,1.77982,1.31628,1.09759,0.159518,0.0764442,1.72238,0.998575
"3208",148.932789116,0.0613518,0.371746,0,1.79673,0.1332,1.75562,1.15463,1.30935,0.219723,0.0813209,1.45246,0.784983
"3209",148.979229025,0.0771724,0.223105,0.0317686,1.41003,0.312996,0.88848,1.04275,1.49524,0.279927,0.27234,0.857714,0.897316
"3210",149.025668934,0.0417852,0.115246,0.198098,0.951646,0.597437,0.653256,0.675954,1.67536,0.185922,0.584509,0.395265,1.18172
"3211",149.072108844,0.0590398,0.113096,0.0206786,0.944119,0.661203,0.47542,0.789968,1.70185,0.129395,0.666869,0.418377,1.13918
"3212",149.118548753,0.104335,0.452243,0.00234156,1.13988,0.336035,0.407365,1.51451,1.42516,0.067262,0.532923,0.820741,1.07106
"3213",149.164988662,0.0275846,0.936692,0.00275326,1.50994,0.210324,0.575887,2.2921,1.27724,0.0838397,0.0248782,1.57114,0.798086
"3214",149.211428571,0.0234609,1.01788,0.00016226,1.94518,0.00410764,0.440297,2.20598,1.31495,0.0303906,0.0652352,2.12933,0.30029
"3215",149.257868481,0.000260588,0.772107,0,2.3023,0.0281088,0.419386,2.04972,1.51515,0.0930624,0.00216774,2.35657,0.0426828
"3216",149.30430839,0,0.455679,0,2.25528,0.0302381,0.874476,1.48936,1.30739,0.411249,0.0118774,1.84132,0.871314
"3217",149.350748299,0,0.387548,0.0520721,1.51741,0.0586355,0.887298,2.08431,0.988263,0.340244,0.182283,1.77997,1.21145
"3218",149.397188209,0,0.391708,0.00421842,0.909412,0.258198,0.896787,2.35746,0.864779,0.200572,0.192112,1.62597,1.15976
"3219",149.443628118,0.0508033,0.350392,0,0.930123,0.285858,1.02176,2.08148,1.04237,0.224725,0.0706983,1.46915,0.662016
"3220",149.490068027,0.0683338,0.183561,0.0166366,1.20086,0.620532,0.538962,0.933521,1.41493,0.301719,0.102496,1.17948,0.637735
"3221",149.536507937,0.0677571,0.0667496,0.0166282,0.929455,0.768767,0.410528,0.413789,1.43533,0.317402,0.313313,1.09194,1.12998
"3222",149.582947846,0.0893225,0.28502,0.00221178,0.82524,0.722507,0.398541,0.38727,1.48646,0.171345,0.400774,1.17601,1.3099
"3223",149.629387755,0.0979571,0.639908,0.00214368,0.773206,0.418784,0.567919,1.35395,1.22165,0.0743133,0.364717,1.35455,1.17127
"3224",149.675827664,0.0177275,0.978147,0.00160366,0.969322,0.261118,0.691735,2.16879,0.945512,0.0649285,0.0438278,1.98542,0.648733
"3225",149.722267574,7.62823e-05,1.06639,0,1.321,0.201098,0.69368,2.35003,1.0069,0.0134371,0.00496212,2.53879,0.190655
"3226",149.768707483,0,1.77781,0,1.49601,0.0387441,0.312359,2.72037,1.22122,0.0398849,0.00415347,2.29033,0.173142
"3227",149.815147392,8.22538e-05,2.05851,0.00133263,1.59205,0,0.409087,2.31335,0.950487,0.269727,0.00297151,2.11181,0.128673
"3228",149.861587302,0.000140282,2.25172,0.000779851,1.5401,0,0.542367,1.92956,0.56844,0.28627,0.00077462,1.96519,0.207016
"3229",149.908027211,8.93394e-05,2.24256,0.00069888,1.60192,0,0.543999,2.0737,0.41873,0.303347,0.000319239,1.6632,0.147024
"3230",149.95446712,0,2.17419,0.00227466,1.5119,0,0.444748,2.30569,0.29307,0.329023,8.87953e-05,1.38903,0.1619
"3231",150.000907029,0,2.0237,0.00371981,1.41736,0,0.392923,2.46175,0.197641,0.367569,0.0119789,1.24635,0.171089
"3232",150.047346939,0.000110666,1.91157,0.00368014,1.64893,0,0.546669,2.20147,0.134688,0.356551,0.00335939,1.44259,0.282699
"3233",150.093786848,0.0349317,1.62683,0,1.64974,0.0181665,0.557289,2.11802,0.698824,0.174758,0.0896273,1.84858,0.147337
"3234",150.140226757,0,1.11126,0,1.73503,0.155644,0.872532,2.40527,0.676429,0.358407,0.0857994,1.96907,0.463082
"3235",150.186666667,0,0.51904,0,1.47903,0.146668,1.37878,2.00137,0.705264,0.274057,0.102368,2.12022,0.805716
"3236",150.233106576,0.0508298,0.445175,0.0136596,1.29172,0.0278083,1.45797,1.65183,0.792656,0.156883,0.148731,1.92147,0.930744
"3237",150.279546485,0.137459,0.431892,0.01937,1.50726,0.0381443,1.40417,1.56617,0.877497,0.109176,0.076568,1.74232,0.783847
"3238",150.325986395,0.179293,0.47332,0.0121666,1.84229,0.0408891,1.3993,1.79053,0.816131,0.102592,0.00277097,1.78874,0.468122
"3239",150.372426304,0.112903,0.473493,0,2.55929,0.0236554,1.20754,2.20631,0.777187,0.116538,0.00441899,2.00997,0.368467
"3240",150.418866213,0.123532,0.213032,0.00311627,2.91227,0.0129069,0.462108,2.51975,0.914165,0.102117,0.00378177,2.22135,0.551117
"3241",150.465306122,0.527531,0.197409,0.0758258,2.77618,0.0130052,0.426033,2.70634,1.01227,0.101733,0.000814496,1.73867,0.302927
"3242",150.511746032,0.951619,0.265154,0.0333329,1.54448,0.515266,0.614895,2.88047,0.259933,0.637243,0.158791,0.822438,0.000149329
"3243",150.558185941,1.07867,0.530758,0.0258331,1.48461,0.952583,0.786091,2.45395,0.380721,0.548182,0.266865,0.840453,0.0542928
"3244",150.60462585,1.25377,0.611723,0.0268255,1.53647,0.809023,0.965629,2.09324,0.370611,0.482393,0.281978,0.78099,0.333633
"3245",150.65106576,1.16135,0.686087,0.0277037,1.76309,0.624638,1.24229,1.83019,0.451022,0.34423,0.304556,0.779683,0.441036
"3246",150.697505669,1.04619,0.542571,0.0703847,2.06618,0.225009,1.39221,1.72755,0.585545,0.119538,0.249617,1.33779,0.348525
"3247",150.743945578,0.534146,0.253204,0.13159,2.14306,0.0901836,1.40692,2.03635,0.823183,0.0217512,0.000826237,2.21935,0.360595
"3248",150.790385488,0,0.148935,0.314738,1.77462,0.0222954,1.578,1.85725,0.60023,0.0851295,0.000385155,2.51944,0.410637
"3249",150.836825397,0.922681,0.293412,0.230089,1.09716,0.11696,1.46382,2.07149,0.334402,0.350461,0.00123616,1.72012,0.360045
"3250",150.883265306,1.59907,0.215756,0.154052,0.998992,0.652912,1.1419,1.82671,0.528204,0.498183,0.178214,1.55805,0.329024
"3251",150.929705215,1.7515,0.321404,0.0743532,1.00962,0.952638,1.22362,1.47395,0.673288,0.236002,0.283868,1.40508,0.15093
"3252",150.976145125,1.5523,0.487433,0.0882176,1.4254,1.06225,1.24804,1.28736,0.73074,0.0737027,0.293109,1.39054,0.157966
"3253",151.022585034,1.23033,0.561315,0.118901,1.55745,0.746704,1.21923,1.2171,0.697868,0.0567313,0.214984,2.07949,0.321831
"3254",151.069024943,0.523596,0.326885,0.122611,1.70877,0.0393517,1.623,1.31141,0.569071,0.0388609,0.0615401,2.57417,0.428989
"3255",151.115464853,0.000480297,0.0519497,0.0837983,2.05036,0.0519965,1.16658,2.2613,0.464952,0.0235753,0,2.63943,0.495399
"3256",151.161904762,0.451681,0.00256952,0.264448,1.85664,0.0574792,0.673755,2.55675,0.449433,0.00276046,0,2.74833,0.165333
"3257",151.208344671,1.01528,0.00281896,0.327374,1.82301,0.077936,0.26037,2.66971,0.373787,0,0,2.18981,0
"3258",151.25478458,1.17985,0.00226965,0.487038,1.92458,0.0804508,0,2.58368,0.168959,0,0,1.90369,0
"3259",151.30122449,1.09428,0.00181493,0.516002,2.07663,0.0921259,0,2.2764,0.24901,0,0,1.82176,0
"3260",151.347664399,0.953739,0.00198166,0.463172,2.46756,0.137585,0,1.95464,0.280593,0.0225445,0,1.64456,0
"3261",151.394104308,0.887698,0.00205202,0.567502,2.483,0.20905,0,1.91866,0.0520799,0.163325,0,1.69551,0
"3262",151.440544218,0.876915,0.0024163,0.616254,2.17648,0.299206,0.0779779,2.06406,0.107422,0.106078,0,1.84934,0
"3263",151.486984127,0.762321,0.00199817,0.342586,2.16689,0.401836,0.601364,2.17625,0.111244,0.0592277,0,2.13235,0
"3264",151.533424036,0.659641,0.00109672,0.143359,1.71122,0.0452013,0.691112,2.17162,0.71325,0.460162,0,2.31337,0.545755
"3265",151.579863946,0,0.40494,0.0627918,1.28081,0.235286,0.964099,2.21818,0.861533,0.468246,0.0625954,2.41997,0.638099
"3266",151.626303855,0,0.528738,0.0980283,0.632148,0.371228,1.32023,1.81599,0.889748,0.356607,0.070347,2.63552,0.668483
"3267",151.672743764,0.0580311,0.379596,0.122903,0.260638,0.196163,1.73041,1.70708,0.998688,0.223654,0.0588951,2.54931,0.654056
"3268",151.719183673,0.159314,0.0812594,0.126571,0.569262,0.125584,1.32704,1.53498,1.3187,0.0651126,0.104808,2.07464,0.714493
"3269",151.765623583,0.114745,0,0.371522,0.529194,0.674528,0.225839,0.954779,1.74867,0.148461,0.121776,1.23305,0.83524
"3270",151.812063492,0.0887775,0.00112909,0.411665,0.779329,0.800657,0.344591,0.931916,1.91927,0.0653641,0.26442,1.11515,0.975799
"3271",151.858503401,0.062621,0.133624,0.154929,0.808041,0.729685,0.396964,1.00099,1.85468,0.0742597,0.344095,1.38611,1.03543
"3272",151.904943311,0.0311279,0.454296,0.00269017,0.827461,0.56039,0.382825,1.38416,1.09552,0.359792,0.180037,2.03801,0.935033
"3273",151.95138322,0,0.658686,0.00264934,0.394158,0.523028,0.435178,2.28713,0.20791,0.343272,0.113969,2.37509,0.699222
"3274",151.997823129,0,1.41162,0,0.339811,0.341712,0.461369,2.28566,0.148317,0.203719,0.126149,2.06388,0.216304
"3275",152.044263039,0.112501,0.986625,0,0.802253,0.21195,0.271843,2.80427,0.403812,1.22342,0.0833811,1.61635,0.0974298
"3276",152.090702948,0.489,0.898666,0,1.35559,0.0292887,0.254961,2.37185,0.728243,1.83006,0,1.68065,0.122836
"3277",152.137142857,0.490264,0.285268,0.291751,1.1916,0.066105,0.871752,1.48406,0.940058,1.76423,0,3.00237,0.203271
"3278",152.183582766,0.251694,0,0.573905,0.725534,0.112754,1.64323,1.11994,0.895655,1.09698,0,3.75097,0.0603673
"3279",152.230022676,0.00468929,0,0.764324,0.403528,0.123128,1.92629,1.06591,0.943874,0.250793,0,4.08194,0
"3280",152.276462585,0.00397003,1.95176e-05,0.69811,0.258132,0.161018,1.33332,0.993018,1.10874,0.152984,0.0595535,4.13515,0.247049
"3281",152.322902494,0.0509164,0,0.606831,0.328291,0.194741,1.34673,0.879889,0.943564,0.144989,0.106718,4.02436,0.589666
"3282",152.369342404,0.0738058,0,0.534313,0.0529559,0.15347,1.41466,0.875386,0.922347,0.230206,0.050004,4.12733,0.754567
"3283",152.415782313,0.0758147,0.000484188,0.617088,0.0148093,0.217464,1.52435,0.81738,0.61278,0.227643,0,4.11158,0.815868
"3284",152.462222222,0.0489566,0.0306178,0.762132,0.0136771,0.196478,1.9213,0.366307,0.167089,0.174989,0,3.58366,1.2768
"3285",152.508662132,0,0.397131,0.337853,0.171045,0.0506732,1.62289,1.12536,0.0907494,0.110418,0.000704288,2.38895,2.23081
"3286",152.555102041,0.000252196,0.567782,0.000353488,0.537076,0.00193381,0.424715,1.61438,0.0374759,0.196707,0.0073887,1.43897,2.81078
"3287",152.60154195,0.00031076,0.787589,0.000547696,0.847246,0,0.286089,1.8483,0.121011,0.286009,0.00226587,1.19169,2.98818
"3288",152.647981859,0.000325093,1.21443,0.0828221,0.543969,0,0.459661,1.72004,0.0162752,0.281675,0.00149095,1.35865,2.7257
"3289",152.694421769,0.00030384,1.59464,0.273397,0.125833,0,0.682903,1.90169,0.0225114,0.265749,0,1.5982,2.01263
"3290",152.740861678,0.074993,1.75176,0.218212,0.19223,0,0.747874,2.23145,0,0.402026,0,1.8057,1.14757
"3291",152.787301587,0.0904157,1.96162,0.17388,0.187734,0,0.557885,2.22575,0.000657066,1.15166,0,1.73215,0.713811
"3292",152.833741497,0.132693,2.74652,0.250055,0.188597,0,0.598478,1.75582,0.00500984,1.10769,0,1.20012,0.83872
"3293",152.880181406,0,3.29575,0.371047,0.198922,0.0120213,0.776046,1.48384,0.06467,0.852058,0,0.978947,0.522141
"3294",152.926621315,0,3.27182,0.164875,0.203882,0.159808,0.681422,1.33259,0.629975,0.965015,0,1.17545,0
"3295",152.973061224,0,3.15365,0.0736164,0.187055,0.11655,1.01736,1.08907,0.749466,0.928761,0.0128742,1.50004,0
"3296",153.019501134,0,2.55947,0.329449,0.178958,0.104101,1.17857,1.18524,0.755761,0.817018,0,1.79065,0.322416
"3297",153.065941043,0.000267889,1.21727,0.84391,0.678767,0.0111845,1.32145,1.07257,0.666492,1.03577,0,1.99052,1.13616
"3298",153.112380952,0.293554,0.110178,0.658806,1.23897,0.0076689,1.78261,0.812618,0.546595,1.96092,0,1.33513,1.74473
"3299",153.158820862,0.489815,0,0.252566,1.88328,0.0127082,1.45038,0.595352,0.347681,3.2494,0,0.374575,1.68247
"3300",153.205260771,0.698572,0.174352,0.0396374,1.75837,0.0575078,0.5023,0.729525,0.285175,3.58584,0,0.328048,1.5027
"3301",153.25170068,0.653955,0.00236196,0.642811,1.48938,0.0134071,0.739161,0.773679,0,3.43994,0,0.696701,1.63264
"3302",153.29814059,1.19108,0.0224181,0.625444,1.17176,0.38087,1.54025,1.28227,0.000758731,2.25811,0,1.81272,0.936553
"3303",153.344580499,1.29591,0.181486,0.768916,0.75349,0.471002,1.77214,1.24101,0.449721,0.847251,0,2.57358,0.337112
"3304",153.391020408,1.0406,0.252152,0.725326,0.650648,0.427136,1.84738,1.0934,0.495493,0.374326,0,2.91937,0.283774
"3305",153.437460317,0.753714,0.46603,0.652303,0.731859,0.175416,2.06622,0.799287,0.520736,0.400941,0.0300182,3.24393,0.0210169
"3306",153.483900227,0.382112,0.707707,0.523522,1.26638,0.0427038,2.05886,0.27844,0.403509,1.51196,0.0950189,3.15614,0.0274243
"3307",153.530340136,0.283721,0.815227,0.334292,1.62207,0.0274639,1.41079,0.137114,0.280805,3.01198,0.00421135,2.16846,0.0407964
"3308",153.576780045,0.601679,1.5749,0.122796,2.08155,0.0346144,0.520522,0.0734659,0.0695905,3.48195,0.042319,0.70192,0
"3309",153.623219955,1.03261,1.03427,0.0659593,2.31911,0.0809391,0,0.140913,0.0492735,3.69057,0,0.256952,0.124
"3310",153.669659864,1.60754,0.226657,0.0186397,2.57826,0.143588,0.0666387,0.412902,0.450749,3.31895,0.170172,0.232733,0.296367
"3311",153.716099773,1.93159,0.22633,0.019582,2.53233,0.227431,0.0771591,0.466244,0.45813,3.12784,0.194319,0.237849,0.205994
"3312",153.762539683,2.03856,0.32134,0.0174584,2.35086,0.193923,0.0674886,0.362451,0.338076,3.23192,0.195894,0.27062,0.166061
"3313",153.808979592,1.96581,0.310521,0.0158892,2.15018,0.0252116,0.269732,0.19872,0.13783,3.60395,0.172198,0.356798,0.0594824
"3314",153.855419501,1.64186,0,0.071628,2.11543,0.0194223,0.343405,0.154861,0.056165,4.08648,0.0661978,0.34852,0.0448889
"3315",153.90185941,1.22348,0.000267787,0.142389,2.20207,0.0180503,0.135295,0.138516,0.032521,4.25606,0.00248049,0.185826,0.116281
"3316",153.94829932,1.28973,0.0025556,0.151826,2.30009,0.0209171,0.129204,0.0559154,0.0408364,4.10641,0,0.158348,0.0458104
"3317",153.994739229,1.22764,0.117435,0.12587,2.22832,0.0489222,0.0891576,0,0.0668405,3.7793,0,0.222173,0.182388
"3318",154.041179138,1.11487,0.055348,0.273626,2.31098,0.0797527,0.00384469,0.0336293,0.0836593,2.89887,0,0.314596,0.215496
"3319",154.087619048,1.45783,0.00247712,0.296294,2.37533,0.101034,0.001433,0.526154,0.0721919,1.9058,0,0.602246,0
"3320",154.134058957,1.65402,0.00229674,0.431821,2.52378,0.210315,0.053341,0.608333,0.0599359,1.72668,0,0.374448,0.572028
"3321",154.180498866,1.69889,0.00965368,0.787329,2.05024,0.279711,0.0621628,0.340256,0.0505243,2.27393,0,0.486878,0.742328
"3322",154.226938776,1.73022,0.0259835,0.692168,1.98277,0.317618,0,0.206901,0.0367742,2.53877,0,0.580381,0.820205
"3323",154.273378685,1.47633,0.00281696,0.376274,1.88487,0.399615,0.077743,0.321024,0.141286,3.06342,0,0.553869,0.760325
"3324",154.319818594,0.984257,0.000966489,0.111264,1.78587,0.286605,0.368639,0.917078,0.330739,2.90599,0.538323,0.999144,0.532721
"3325",154.366258503,0.700188,0.201551,0.085982,1.64785,0.315382,0.735846,0.943567,0.634844,1.9657,1.02773,1.20095,0.628092
"3326",154.412698413,0.359824,0.280797,0.220627,1.84414,0.150008,0.843982,0.724912,0.762003,1.71816,0.955496,1.28484,0.610496
"3327",154.459138322,0.248011,0.124417,0.301209,1.72411,0.00141257,0.762319,0.448771,0.651742,2.51197,0.563548,1.27185,0.373535
"3328",154.505578231,0.196667,0.031272,0.0694417,1.21154,0.00990903,0.459644,0.191591,0.44037,3.48444,0.238704,1.15105,0.459415
"3329",154.552018141,0.0471344,0.0435672,0.428766,0.66342,0.168453,0.323768,0.132817,0.224899,3.71719,0.0892528,0.655958,1.02108
"3330",154.59845805,0.0604605,0.029556,0.531246,0.662856,0.250938,0.396957,0.532118,0.433527,3.19432,0.193001,0.34549,1.2767
"3331",154.644897959,0.0559499,0.165143,0.197377,0.91563,0.301563,0.383082,0.704586,0.873851,2.3866,0.363017,0.368265,1.25556
"3332",154.691337868,0.0298347,0.289599,0.0298455,1.47305,0.396344,0.357794,0.81754,0.922471,1.93485,0.111377,0.778426,1.03979
"3333",154.737777778,0.583816,0.0207586,0.00309154,0.569765,0.908665,0.894155,0.579643,0.0506003,3.37312,0.0607513,0.559801,0.550119
"3334",154.784217687,0.812468,0.0172533,0.00585804,0.818949,0.678823,0.624626,0.272961,0.0207196,3.85539,0.0654252,0.454048,0.21342
"3335",154.830657596,0.949378,0.00667122,0.0294239,1.18453,0.445076,0.186885,0.224011,0.00505394,4.11226,0.0339311,0.512915,0.130371
"3336",154.877097506,0.980429,0.000105705,0.00524161,1.70713,0.0645868,0.261852,0.184507,0.0146753,4.2562,0.0018988,0.502617,0.22853
"3337",154.923537415,0.820717,0,0.00371234,1.63206,0.0365407,0.50542,0.200422,0.382095,4.05324,0.00119867,0.798331,0.375721
"3338",154.969977324,0.441209,0,0.00500108,1.67901,0.042083,0.81382,0.244921,0.572704,3.67646,0,1.05466,0.270644
"3339",155.016417234,0.0616165,0.000243042,0.0436982,1.7442,0.124542,0.700686,0.79456,0.577794,3.09628,0.0237484,1.42294,0
"3340",155.062857143,0.208034,0.00107489,0.0854386,0.965214,0.438339,0.335442,1.31007,0.592701,2.62925,0.341551,0.834744,0.359979
"3341",155.109297052,0.563009,0.00205082,0.183022,0.343986,0.507671,0.424017,0.902666,0.432088,3.14496,0.322259,0.397928,0.709486
"3342",155.155736961,0.705511,0.0787293,0.166823,0.413772,0.418278,0.399299,0.895276,0.142567,3.62158,0.149808,0.352049,0.783147
"3343",155.202176871,0.799252,0.535619,0.0571889,0.733868,0.29644,0.411228,0.713587,0.0145887,3.91185,0.0782932,0.325286,0.714526
"3344",155.24861678,0.856264,0.899671,0.0120496,1.14649,0.0900897,0.600251,0.288064,0.0260887,3.90568,0.00385858,0.456935,0.554365
"3345",155.295056689,1.01186,0.694232,0.0646226,1.32605,0.0254081,0.437204,0.202269,0.0389103,4.00639,0.000116139,0.403457,0.200109
"3346",155.341496599,1.06275,0.525777,0.0459143,1.45925,0.0205857,0.312801,0.205454,0.0285678,4.17804,0.0588918,0.380718,0.173673
"3347",155.387936508,1.07551,1.25308,0.0102401,1.20304,0.012557,0.360787,0.172059,0.214589,3.97908,0.100536,0.429657,0.181309
"3348",155.434376417,0.888671,1.30288,0.0109167,1.03075,0.00271272,0.509102,0.135717,0.337447,3.3941,0.110361,0.743421,0.221265
"3349",155.480816327,0.311516,1.32721,0.0131235,0.932712,0,0.45148,0.105762,0.317621,3.11496,0.0956037,1.12722,0.26328
"3350",155.527256236,0.0973893,1.35115,0.015352,1.25155,0.00643773,0.618389,0.293987,0.180989,2.9963,0,1.22192,0.22696
"3351",155.573696145,0.0206427,1.15654,0.0571294,1.25266,0.0245727,1.2976,0.345361,0.0435189,2.2382,0.0312486,1.95885,0.596678
"3352",155.620136054,0,1.06641,0.365338,1.02055,0.122058,1.2339,0.46242,0.0855115,0.589204,0.11699,3.47406,0.345978
"3353",155.666575964,0.0117118,0.871758,0.510782,0.801155,0.0199307,1.11158,0.359909,0.00716894,0.473197,0.0891195,3.9843,0.310895
"3354",155.713015873,0.042716,0,0.537572,0.798816,0.100107,1.07551,1.04099,0.42249,0.577043,0.0924011,3.79264,0.665002
"3355",155.759455782,0.00599199,0,0.235089,0.731514,0.0130772,1.38441,1.58085,0.663498,0.639262,0.104858,2.83203,2.05486
"3356",155.805895692,0,0.20122,0.107146,0.777619,0.0123088,1.31188,1.65627,0.687295,0.45735,0.0442456,0.884816,3.68983
"3357",155.852335601,0.000226451,0.226164,0.01319,0.792233,0.0160788,1.37394,1.54815,0.62,0.412438,0.0667437,0.0233622,4.07261
"3358",155.89877551,0.000285499,0.127832,0.104038,1.02151,0.0128761,1.41962,1.39851,0.555769,0.476622,0.0351035,0,3.97584
"3359",155.94521542,0.143852,0,0.0159446,1.36952,0,1.31359,1.38746,0.55692,0.614272,0.0141798,0.052325,3.57002
"3360",155.991655329,0.0372926,0.168274,0.0827723,1.35735,0.000367316,0.912718,1.01143,0.644129,1.04316,0,0.638456,3.18693
"3361",156.038095238,0.150585,0.208132,0.375524,1.61347,0.0116289,0.51462,1.18603,0.090561,1.08627,0,0.767542,2.78854
"3362",156.084535147,0.37789,0.243431,0.00574177,1.32238,0.752803,0.509489,1.63398,0.0251656,0.835347,0,0.84546,2.55063
"3363",156.130975057,0.594881,0.266214,0.00693238,0.933419,0.990877,0.683772,1.51811,0.099221,0.605306,0,0.979581,2.42892
"3364",156.177414966,0.537628,0.240271,0.0947955,0.80222,0.9003,0.936085,1.36428,0.164217,0.521084,0,1.07369,2.31708
"3365",156.223854875,0.151787,0.137651,0.27465,0.882803,0.850771,1.3029,0.971038,0.280461,0.308418,0,1.54375,2.41834
